"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"14756",0,"tcp","smtp","SF",1745,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,197,72,0.24,0.02,0.01,0.03,0,0,0.01,0.03,"normal"
"14759",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,1,1,0,0,0.05,0.06,0,203,5,0.02,0.06,0,0,1,1,0,0,"anomaly"
"14770",0,"udp","private","SF",105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.25,0.25,0,255,247,0.97,0.01,0.01,0,0,0,0,0,"normal"
"14778",0,"tcp","echo","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,17,1,1,0,0,0.08,0.07,0,255,17,0.07,0.07,0,0,1,1,0,0,"anomaly"
"14779",0,"tcp","ftp_data","SF",5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,109,51,0.47,0.06,0.47,0,0,0,0,0,"normal"
"14789",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,1,1,0,0,0.06,0.08,0,255,12,0.05,0.07,0,0,1,1,0,0,"anomaly"
"14799",0,"tcp","finger","SF",7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,53,20,0.11,0.09,0.02,0.1,0,0,0,0,"normal"
"14804",0,"tcp","http","SF",326,5202,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,38,255,1,0,0.03,0.04,0,0,0,0,"normal"
"14809",0,"tcp","http","SF",207,1524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,13,255,1,0,0.08,0.04,0,0,0,0,"normal"
"14814",0,"tcp","http","SF",374,3796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.04,0.04,0,0,1,0,0,85,255,1,0,0.01,0.03,0.01,0.01,0,0,"normal"
"14820",0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,1,1,0,0,0.02,0.08,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"14822",0,"tcp","http","SF",206,1286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0.02,1,0,0.09,255,255,1,0,0,0,0,0,0,0,"normal"
"14823",0,"tcp","ftp_data","SF",1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,26,3,0.12,0.15,0.12,0,0,0,0,0,"normal"
"14829",0,"tcp","http","SF",182,25961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,244,0.96,0.02,0,0,0,0,0,0,"normal"
"14830",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,249,155,0.62,0.03,0.62,0,0.01,0,0.25,0,"anomaly"
"14832",0,"tcp","link","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,8,1,1,0,0,0.05,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,"anomaly"
"14833",1,"tcp","smtp","SF",988,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,20,153,0.3,0.1,0.05,0.01,0,0,0,0.07,"normal"
"14835",0,"tcp","http","SF",315,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,1,0,0.17,113,255,1,0,0.01,0.04,0,0,0,0,"normal"
"14839",0,"tcp","http","SF",221,7637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,82,255,1,0,0.01,0.04,0.01,0.01,0,0,"normal"
"14842",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,1,1,0,0,0.31,0.12,0,255,13,0.05,0.08,0,0,1,1,0,0,"anomaly"
"14854",0,"tcp","daytime","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,16,1,1,0,0,0.06,0.05,0,255,16,0.06,0.05,0,0,1,1,0,0,"anomaly"
"14859",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,12,1,1,0,0,0.13,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,"anomaly"
"14877",918,"tcp","X11","SF",10468,334048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,163,3,0.02,0.04,0.01,0,0,0,0,0,"normal"
"14882",0,"tcp","smtp","SF",1288,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.02,0,0,1,0,0,0,"normal"
"14890",0,"tcp","supdup","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,4,1,1,0,0,0.03,0.07,0,255,4,0.02,0.06,0,0,1,1,0,0,"anomaly"
"14903",0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,27,0,0,0,0,0.5,0.07,0,255,93,0.36,0.06,1,0,0,0,0,0,"anomaly"
"14905",0,"tcp","http","SF",193,1069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,255,1,0,0.05,0.04,0,0,0,0,"normal"
"14912",0,"udp","domain_u","SF",44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,5,1,0,1,0,0,0,0,0,"normal"
"14915",0,"tcp","smtp","SF",1173,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,34,32,0.94,0.06,0.03,0,0,0,0,0,"normal"
"14924",0,"tcp","uucp_path","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,14,1,1,0,0,0.05,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,"anomaly"
"14931",0,"tcp","name","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,16,0,0,1,1,0.07,0.07,0,255,29,0.11,0.07,0,0,0,0,1,1,"anomaly"
"14938",0,"tcp","http","SF",236,1902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,55,255,1,0,0.02,0.02,0,0,0,0,"normal"
"14944",9838,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.37,0.77,0,0,0,0,0,"normal"
"14949",0,"tcp","uucp_path","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,3,1,1,0,0,0.01,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,"anomaly"
"14952",0,"tcp","ftp_data","SF",9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,136,55,0.4,0.02,0.4,0,0,0,0,0,"normal"
"14953",0,"tcp","http","SF",323,1651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,1,0,0.12,6,255,1,0,0.17,0.05,0,0,0,0,"normal"
"14956",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,1,1,0,0,0.1,0.07,0,255,1,0,0.08,0,0,1,1,0,0,"anomaly"
"14959",0,"udp","domain_u","SF",44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,153,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,"normal"
"14965",0,"tcp","iso_tsap","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,"anomaly"
"14968",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,1,1,0,0,0.02,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,"anomaly"
"14969",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,1,1,0.41,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,"anomaly"
"14976",0,"tcp","ftp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,15,1,1,0,0,0.08,0.07,0,255,15,0.06,0.09,0,0,1,1,0,0,"anomaly"
"14981",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1,0.09,0,0.91,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,"anomaly"
"14987",0,"tcp","http","SF",210,1978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,35,0,0,0,0,1,0,0.06,39,255,1,0,0.03,0.02,0,0,0,0,"normal"
"14988",0,"tcp","nntp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,8,1,1,0,0,0.07,0.05,0,255,8,0.03,0.04,0,0,1,1,0,0,"anomaly"
"14991",0,"tcp","ftp_data","SF",11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,147,119,0.4,0.48,0.39,0.02,0,0,0.46,0.01,"normal"
"14993",0,"tcp","http_443","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,12,1,1,0,0,0.08,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,"anomaly"
"14999",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,254,1,0,0.5,0.09,0,0,1,1,"normal"
"15009",0,"tcp","netbios_dgm","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,25,1,1,0,0,0.1,0.05,0,255,25,0.1,0.06,0,0,1,1,0,0,"anomaly"
"15012",0,"tcp","ssh","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,17,1,1,0,0,0.13,0.06,0,255,29,0.11,0.07,0,0,1,1,0,0,"anomaly"
"15015",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,3,0,0,1,1,0.02,0.06,0,255,3,0.01,0.07,0,0,0,0,1,1,"anomaly"
"15021",0,"tcp","http","S1",279,13574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,13,255,1,0,0.08,0.05,0.08,0,0,0,"normal"
"15027",0,"tcp","uucp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,"anomaly"
"15028",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,2,181,1,0,0.5,0.07,0,0,1,1,"normal"
"15054",0,"tcp","http","SF",318,798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"15064",0,"icmp","urp_i","SF",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0.05,0.1,0.11,255,1,0,0.01,0,0,0,0,0,0,"normal"
"15074",2,"tcp","smtp","SF",1555,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,103,181,0.75,0.04,0.01,0.01,0,0,0,0,"normal"
"15076",2,"tcp","smtp","SF",1630,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,20,165,0.95,0.1,0.05,0.01,0,0,0,0.04,"normal"
"15085",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.13,0,0.87,1,0,1,0,255,1,0,1,0,0,0.1,0,0.9,1,"anomaly"
"15086",0,"tcp","http","SF",492,9020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0,0.04,0,0,1,0,0.17,2,255,1,0,0.5,0.04,0,0.01,0,0,"normal"
"15090",0,"tcp","mtp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,4,1,1,0,0,0.02,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
"15098",0,"tcp","time","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,9,1,1,0,0,0.08,0.07,0,255,9,0.04,0.06,0,0,1,1,0,0,"anomaly"
"15106",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,0.97,1,0.03,0,0.2,0.14,0,255,28,0.11,0.05,0,0,1,1,0,0,"anomaly"
"15111",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,4,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,"anomaly"
"15122",0,"tcp","netbios_dgm","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,17,0,0,1,1,0.07,0.07,0,255,17,0.07,0.07,0,0,0,0,1,1,"anomaly"
"15124",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,5,1,1,0,0,0.03,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,"anomaly"
"15128",0,"tcp","ftp_data","SF",383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,43,73,0.07,0.09,0.07,0.03,0,0,0.02,0,"normal"
"15134",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,18,1,1,0,0,0.1,0.06,0,255,9,0.04,0.09,0,0,1,1,0,0,"anomaly"
"15135",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,1,2,82,1,0,1,0.5,0,0,0,0,"anomaly"
"15142",0,"tcp","ftp","SF",1197,2447,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,68,0.27,0.02,0,0,0,0,0,0,"anomaly"
"15143",0,"tcp","http","SF",308,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,246,0.96,0.02,0,0,0,0,0,0,"normal"
"15161",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2,1,1,0,0,0.01,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,"anomaly"
"15164",0,"tcp","http","SF",310,813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,1,0,0.18,77,255,1,0,0.01,0.01,0,0,0,0,"normal"
"15167",0,"tcp","smtp","SF",820,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,58,247,0.98,0.03,0.02,0.02,0,0,0,0,"normal"
"15168",0,"tcp","ftp_data","SF",245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,108,42,0.16,0.67,0.15,0.05,0,0,0.59,0.02,"normal"
"15172",0,"tcp","http","SF",301,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
"15173",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,"anomaly"
"15178",0,"tcp","finger","S1",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,7,0.5,0.5,0.25,0.43,1,0.29,0,0,"normal"
"15179",0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.08,0,0,1,1,0,0,"anomaly"
"15183",0,"tcp","time","S2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,22,22,1,0,0.09,0,0.09,0.09,0.05,0.05,"normal"
"15191",0,"icmp","eco_i","SF",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,91,1,0,1,0.46,0,0,0,0,"normal"
"15192",0,"tcp","pop_3","SF",38,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,104,6,0.04,0.06,0.01,0.33,0,0,0,0,"normal"
"15200",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,1,4,208,1,0,1,0.25,0,0,0,0,"anomaly"
"15206",0,"tcp","smtp","SF",1052,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,127,174,0.66,0.04,0.01,0.01,0,0,0,0,"normal"
"15214",0,"tcp","imap4","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,8,1,1,0,0,0.04,0.06,0,255,8,0.03,0.08,0,0,1,1,0,0,"anomaly"
"15215",0,"tcp","discard","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,15,1,1,0,0,0.06,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,"anomaly"
"15221",0,"tcp","finger","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,17,1,1,0,0,0.12,0.05,0,255,6,0.02,0.06,0,0,1,1,0,0,"anomaly"
"15224",0,"tcp","other","S1",8325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,229,1,0,0.12,0.42,0,0.01,1,0,0,"normal"
"15227",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,16,1,1,0,0,0.11,0.04,0,255,16,0.06,0.04,0,0,1,1,0,0,"anomaly"
"15238",0,"udp","domain_u","SF",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,233,0.91,0.01,0,0,0,0,0,0,"normal"
"15247",0,"tcp","smtp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.25,0.5,0,0,0.5,0.5,0,49,131,0.29,0.08,0.04,0.02,0.02,0.02,0,0,"normal"
"15265",0,"tcp","smtp","SF",1170,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25,21,0.84,0.16,0.04,0,0,0,0,0,"normal"
"15266",0,"tcp","http","SF",293,2486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"15272",1,"tcp","smtp","SF",2844,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,169,0.66,0.01,0,0,0,0,0,0,"normal"
"15286",0,"tcp","time","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.06,0,0,1,1,0,0,"anomaly"
"15287",0,"udp","private","SF",28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,1,0,0,255,94,0.37,0.04,0.37,0,0.02,0,0,0,"anomaly"
"15298",2,"tcp","smtp","SF",1339,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,155,183,0.65,0.08,0.01,0.01,0.01,0,0.03,0.04,"normal"
"15308",0,"tcp","http","SF",316,1054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,169,255,1,0,0.01,0.01,0,0,0,0,"normal"
"15312",0,"tcp","http","SF",228,1452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,1,0,0.08,142,255,1,0,0.01,0.03,0,0,0,0,"normal"
"15316",0,"tcp","http","SF",217,10384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"15319",0,"udp","domain_u","SF",44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,322,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"15322",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,1,1,0,0,0.28,0.06,0,255,59,0.23,0.03,0.01,0,1,1,0,0,"anomaly"
"15329",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,0,0,1,1,0.04,0.06,0,255,6,0.02,0.06,0,0,0,0,1,1,"anomaly"
"15333",0,"tcp","http","SF",320,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,97,255,1,0,0.01,0.03,0,0,0,0.01,"normal"
"15336",0,"tcp","http","SF",229,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,83,78,0.94,0.02,0.01,0,0,0,0,0,"normal"
"15345",0,"tcp","ftp_data","SF",3690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,26,56,0.46,0.12,0.46,0.05,0,0,0,0,"normal"
"15346",0,"tcp","csnet_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,7,1,1,0,0,0.03,0.05,0,255,7,0.03,0.05,0,0,1,1,0,0,"anomaly"
"15347",0,"tcp","http","SF",337,441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,36,255,1,0,0.03,0.04,0,0,0,0,"normal"
"15359",0,"tcp","smtp","RSTO",6234,1628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,91,75,0.15,0.78,0.01,0.03,0,0,0.74,0.01,"normal"
"15367",0,"udp","domain_u","SF",45,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0.99,0.02,0.02,255,253,0.99,0.01,0,0,0,0,0,0,"normal"
"15368",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.08,0,0,1,1,0,0,"anomaly"
"15374",0,"tcp","http","SF",290,940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,1,0,0.09,21,84,1,0,0.05,0.08,0,0.01,0,0,"normal"
"15378",0,"tcp","finger","SF",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,35,9,0.09,0.09,0.03,0.22,0.03,0.11,0,0,"normal"
"15379",1,"tcp","smtp","SF",1517,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,32,186,0.62,0.12,0.03,0.02,0,0.01,0,0,"normal"
"15393",0,"tcp","http","SF",312,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,21,21,1,0,0.05,0,0,0,0,0,"normal"
"15399",0,"tcp","ftp_data","SF",334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,13,1,0,1,0.31,0,0,0,0,"anomaly"
"15402",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,5,1,1,0,0,0.04,0.07,0,255,6,0.02,0.06,0,0,1,1,0,0,"anomaly"
"15403",0,"tcp","http","SF",189,23086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,255,1,0,0.5,0.03,0,0,0,0,"normal"
"15405",1,"tcp","smtp","SF",998,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,17,117,0.12,0.18,0.06,0.02,0,0.01,0,0,"normal"
"15407",0,"icmp","eco_i","SF",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,143,1,0,1,1,0,0,0,0,"anomaly"
"15409",0,"icmp","ecr_i","SF",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,441,0,0,0,0,1,0,0,175,175,1,0,1,0,0,0,0,0,"anomaly"
"15415",0,"tcp","smtp","SF",1005,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,225,138,0.61,0.02,0,0,0,0,0,0,"normal"
"15423",0,"tcp","http","SF",297,12894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0,1,0,0.06,17,17,1,0,0.06,0,0,0,0,0,"normal"
"15430",0,"tcp","finger","SF",7,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,11,0.12,0.25,0.12,0.27,0,0.27,0,0,"normal"
"15437",0,"udp","domain_u","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0.22,0.13,0,255,5,0.02,0.91,0.1,0,0.03,0,0.87,0,"anomaly"
"15439",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,0.25,0,0,1,0,0.5,5,255,1,0,0.4,0.03,0.2,0,0,0,"normal"
"15447",2713,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,2,0.01,0.86,1,0,0,0,0,0,"normal"
"15454",0,"tcp","smtp","SF",561,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,116,84,0.7,0.04,0.01,0.02,0,0,0,0,"normal"
"15465",0,"tcp","http","SF",255,6734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,39,255,1,0,0.03,0.04,0,0,0,0,"normal"
"15468",0,"tcp","http","SF",243,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,"normal"
